5.7938 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', ''] (in that order).
11.6966 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
13.4037 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001E4501C1F70>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001E4506A7BE0>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
13.4038 	EXP 	window1: mouseVisible = True
13.4039 	EXP 	window1: mouseVisible = False
13.4039 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
13.4039 	EXP 	window1: recordFrameIntervals = False
13.5699 	EXP 	window1: recordFrameIntervals = True
13.7537 	EXP 	Screen (0) actual frame rate measured at 59.96Hz
13.7538 	EXP 	window1: recordFrameIntervals = False
16.1249 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
16.1350 	EXP 	window1: mouseVisible = True
16.2650 	EXP 	Created slider = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-1, fillColor=None, flip=False, font='Open Sans', granularity=0.0, labelColor=None, labelHeight=0.05, labelWrapWidth=None, labels=['Familiar', 'Unfamiliar'], lineColor=None, markerColor=None, name='slider', opacity=None, ori=0.0, pos=array([ 0. , -0.3]), readOnly=False, self=UNKNOWN, size=array([1. , 0.1]), startValue=None, style='rating', styleTweaks=[], ticks=array([1, 2, 3, 4, 5]), units='height', win=Window(...))
16.2669 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0.0, pos=array([0. , 0.3]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
16.3547 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0.0, pos=array([ 0. , -0.3]), rgb=UNKNOWN, text='Click to Submit', units='height', win=Window(...), wrapWidth=1)
16.3548 	EXP 	window1: mouseVisible = True
16.3607 	EXP 	Imported study_words.xlsx as conditions, 5 conditions, 1 params
16.3613 	EXP 	Created sequence: random, trialTypes=5, nReps=5, seed=None
16.3616 	EXP 	New trial (rep=0, index=0): {'study_words': 'vase'}
16.3985 	EXP 	slider: autoLog = True
16.3985 	EXP 	slider: markerPos = None
16.3985 	EXP 	slider: styleTweaks = []
16.3985 	EXP 	slider: styleTweaks = []
16.3985 	EXP 	slider: styleTweaks = []
16.3985 	EXP 	slider: styleTweaks = []
16.3985 	EXP 	slider: contrast = 1.0
16.3985 	EXP 	slider: autoLog = True
16.3985 	EXP 	textbox: autoLog = True
16.3985 	EXP 	text: height = 0.05
16.3985 	EXP 	text: height = 0.05
16.3985 	EXP 	text: height = 0.05
16.3985 	EXP 	text: text = 'vase'
16.3985 	EXP 	slider: markerPos = None
16.3985 	EXP 	slider: markerPos = None
16.3985 	EXP 	text: autoDraw = True
16.3985 	EXP 	slider: autoDraw = True
17.8603 	DATA 	Mouse: Left button down, pos=(430,206)
17.8882 	EXP 	slider: markerPos = 1.037037037037037
17.9049 	EXP 	slider: markerPos = 1.037037037037037
17.9216 	EXP 	slider: markerPos = 1.037037037037037
17.9382 	EXP 	slider: markerPos = 1.037037037037037
17.9550 	EXP 	slider: markerPos = 1.037037037037037
17.9715 	EXP 	slider: markerPos = 1.037037037037037
17.9883 	EXP 	slider: markerPos = 1.037037037037037
18.0048 	EXP 	slider: markerPos = 1.037037037037037
18.0216 	EXP 	slider: markerPos = 1.037037037037037
18.0382 	EXP 	slider: markerPos = 1.037037037037037
18.0549 	EXP 	slider: markerPos = 1.037037037037037
18.0716 	EXP 	slider: markerPos = 1.037037037037037
18.0803 	DATA 	Mouse:  Left button up, pos=(430,206)
18.0884 	EXP 	slider: markerPos = 1.037037037037037
18.1051 	EXP 	slider: markerPos = 1.037037037037037
18.1106 	EXP 	New trial (rep=0, index=1): {'study_words': 'tiger'}
18.1313 	EXP 	text: autoDraw = False
18.1313 	EXP 	slider: autoDraw = False
18.1313 	EXP 	text: height = 0.05
18.1313 	EXP 	text: height = 0.05
18.1313 	EXP 	text: height = 0.05
18.1313 	EXP 	text: text = 'tiger'
18.1313 	EXP 	slider: markerPos = None
18.1313 	EXP 	slider: markerPos = None
18.1313 	EXP 	text: autoDraw = True
18.1313 	EXP 	slider: autoDraw = True
19.1572 	DATA 	Mouse: Left button down, pos=(430,206)
19.1719 	EXP 	slider: markerPos = 1.037037037037037
19.1886 	EXP 	slider: markerPos = 1.037037037037037
19.2055 	EXP 	slider: markerPos = 1.037037037037037
19.2223 	EXP 	slider: markerPos = 1.037037037037037
19.2387 	EXP 	slider: markerPos = 1.037037037037037
19.2554 	EXP 	slider: markerPos = 1.037037037037037
19.2721 	EXP 	slider: markerPos = 1.037037037037037
19.2887 	EXP 	slider: markerPos = 1.037037037037037
19.3055 	EXP 	slider: markerPos = 1.037037037037037
19.3221 	EXP 	slider: markerPos = 1.037037037037037
19.3389 	EXP 	slider: markerPos = 1.037037037037037
19.3555 	EXP 	slider: markerPos = 1.037037037037037
19.3722 	EXP 	slider: markerPos = 1.037037037037037
19.3741 	DATA 	Mouse:  Left button up, pos=(430,206)
19.3889 	EXP 	slider: markerPos = 1.037037037037037
19.3923 	EXP 	New trial (rep=0, index=2): {'study_words': 'piano'}
19.4135 	EXP 	text: autoDraw = False
19.4135 	EXP 	slider: autoDraw = False
19.4135 	EXP 	text: height = 0.05
19.4135 	EXP 	text: height = 0.05
19.4135 	EXP 	text: height = 0.05
19.4135 	EXP 	text: text = 'piano'
19.4135 	EXP 	slider: markerPos = None
19.4135 	EXP 	slider: markerPos = None
19.4135 	EXP 	text: autoDraw = True
19.4135 	EXP 	slider: autoDraw = True
20.1445 	DATA 	Mouse: Left button down, pos=(430,206)
20.1724 	EXP 	slider: markerPos = 1.037037037037037
20.1891 	EXP 	slider: markerPos = 1.037037037037037
20.2058 	EXP 	slider: markerPos = 1.037037037037037
20.2224 	EXP 	slider: markerPos = 1.037037037037037
20.2390 	EXP 	slider: markerPos = 1.037037037037037
20.2558 	EXP 	slider: markerPos = 1.037037037037037
20.2725 	EXP 	slider: markerPos = 1.037037037037037
20.2893 	EXP 	slider: markerPos = 1.037037037037037
20.3058 	EXP 	slider: markerPos = 1.037037037037037
20.3230 	EXP 	slider: markerPos = 1.037037037037037
20.3393 	EXP 	slider: markerPos = 1.037037037037037
20.3566 	EXP 	slider: markerPos = 1.037037037037037
20.3726 	EXP 	slider: markerPos = 1.037037037037037
20.3742 	DATA 	Mouse:  Left button up, pos=(430,206)
20.3893 	EXP 	slider: markerPos = 1.037037037037037
20.3924 	EXP 	New trial (rep=0, index=3): {'study_words': 'book'}
20.4074 	EXP 	text: autoDraw = False
20.4074 	EXP 	slider: autoDraw = False
20.4074 	EXP 	text: height = 0.05
20.4074 	EXP 	text: height = 0.05
20.4074 	EXP 	text: height = 0.05
20.4074 	EXP 	text: text = 'book'
20.4074 	EXP 	slider: markerPos = None
20.4074 	EXP 	slider: markerPos = None
20.4074 	EXP 	text: autoDraw = True
20.4074 	EXP 	slider: autoDraw = True
21.2911 	DATA 	Mouse: Left button down, pos=(430,206)
21.3061 	EXP 	slider: markerPos = 1.037037037037037
21.3228 	EXP 	slider: markerPos = 1.037037037037037
21.3395 	EXP 	slider: markerPos = 1.037037037037037
21.3562 	EXP 	slider: markerPos = 1.037037037037037
21.3733 	EXP 	slider: markerPos = 1.037037037037037
21.3895 	EXP 	slider: markerPos = 1.037037037037037
21.4065 	EXP 	slider: markerPos = 1.037037037037037
21.4229 	EXP 	slider: markerPos = 1.037037037037037
21.4396 	EXP 	slider: markerPos = 1.037037037037037
21.4571 	EXP 	slider: markerPos = 1.037037037037037
21.4729 	EXP 	slider: markerPos = 1.037037037037037
21.4898 	EXP 	slider: markerPos = 1.037037037037037
21.5063 	EXP 	slider: markerPos = 1.037037037037037
21.5229 	EXP 	slider: markerPos = 1.037037037037037
21.5249 	DATA 	Mouse:  Left button up, pos=(430,206)
21.5397 	EXP 	slider: markerPos = 1.037037037037037
21.5429 	EXP 	New trial (rep=0, index=4): {'study_words': 'cushion'}
21.5600 	EXP 	text: autoDraw = False
21.5600 	EXP 	slider: autoDraw = False
21.5600 	EXP 	text: height = 0.05
21.5600 	EXP 	text: height = 0.05
21.5600 	EXP 	text: height = 0.05
21.5600 	EXP 	text: text = 'cushion'
21.5600 	EXP 	slider: markerPos = None
21.5600 	EXP 	slider: markerPos = None
21.5600 	EXP 	text: autoDraw = True
21.5600 	EXP 	slider: autoDraw = True
22.1622 	DATA 	Mouse: Left button down, pos=(430,206)
22.1899 	EXP 	slider: markerPos = 1.037037037037037
22.2065 	EXP 	slider: markerPos = 1.037037037037037
22.2232 	EXP 	slider: markerPos = 1.037037037037037
22.2400 	EXP 	slider: markerPos = 1.037037037037037
22.2566 	EXP 	slider: markerPos = 1.037037037037037
22.2758 	EXP 	slider: markerPos = 1.037037037037037
22.2900 	EXP 	slider: markerPos = 1.037037037037037
22.3068 	EXP 	slider: markerPos = 1.037037037037037
22.3232 	EXP 	slider: markerPos = 1.037037037037037
22.3400 	EXP 	slider: markerPos = 1.037037037037037
22.3567 	EXP 	slider: markerPos = 1.037037037037037
22.3734 	EXP 	slider: markerPos = 1.037037037037037
22.3823 	DATA 	Mouse:  Left button up, pos=(430,206)
22.3900 	EXP 	slider: markerPos = 1.037037037037037
22.4067 	EXP 	slider: markerPos = 1.037037037037037
22.4104 	EXP 	New trial (rep=1, index=0): {'study_words': 'book'}
22.4255 	EXP 	text: autoDraw = False
22.4255 	EXP 	slider: autoDraw = False
22.4255 	EXP 	text: height = 0.05
22.4255 	EXP 	text: height = 0.05
22.4255 	EXP 	text: height = 0.05
22.4255 	EXP 	text: text = 'book'
22.4255 	EXP 	slider: markerPos = None
22.4255 	EXP 	slider: markerPos = None
22.4255 	EXP 	text: autoDraw = True
22.4255 	EXP 	slider: autoDraw = True
22.9256 	DATA 	Mouse: Left button down, pos=(430,206)
22.9402 	EXP 	slider: markerPos = 1.037037037037037
22.9567 	EXP 	slider: markerPos = 1.037037037037037
22.9735 	EXP 	slider: markerPos = 1.037037037037037
22.9902 	EXP 	slider: markerPos = 1.037037037037037
23.0069 	EXP 	slider: markerPos = 1.037037037037037
23.0235 	EXP 	slider: markerPos = 1.037037037037037
23.0402 	EXP 	slider: markerPos = 1.037037037037037
23.0569 	EXP 	slider: markerPos = 1.037037037037037
23.0736 	EXP 	slider: markerPos = 1.037037037037037
23.0901 	EXP 	slider: markerPos = 1.037037037037037
23.1070 	EXP 	slider: markerPos = 1.037037037037037
23.1236 	EXP 	slider: markerPos = 1.037037037037037
23.1403 	EXP 	slider: markerPos = 1.037037037037037
23.1569 	EXP 	slider: markerPos = 1.037037037037037
23.1586 	DATA 	Mouse:  Left button up, pos=(430,206)
23.1736 	EXP 	slider: markerPos = 1.037037037037037
23.1769 	EXP 	New trial (rep=1, index=1): {'study_words': 'piano'}
23.1916 	EXP 	text: autoDraw = False
23.1916 	EXP 	slider: autoDraw = False
23.1916 	EXP 	text: height = 0.05
23.1916 	EXP 	text: height = 0.05
23.1916 	EXP 	text: height = 0.05
23.1916 	EXP 	text: text = 'piano'
23.1916 	EXP 	slider: markerPos = None
23.1916 	EXP 	slider: markerPos = None
23.1916 	EXP 	text: autoDraw = True
23.1916 	EXP 	slider: autoDraw = True
23.7252 	DATA 	Mouse: Left button down, pos=(430,206)
23.7405 	EXP 	slider: markerPos = 1.037037037037037
23.7571 	EXP 	slider: markerPos = 1.037037037037037
23.7739 	EXP 	slider: markerPos = 1.037037037037037
23.7904 	EXP 	slider: markerPos = 1.037037037037037
23.8071 	EXP 	slider: markerPos = 1.037037037037037
23.8239 	EXP 	slider: markerPos = 1.037037037037037
23.8404 	EXP 	slider: markerPos = 1.037037037037037
23.8572 	EXP 	slider: markerPos = 1.037037037037037
23.8739 	EXP 	slider: markerPos = 1.037037037037037
23.8906 	EXP 	slider: markerPos = 1.037037037037037
23.9072 	EXP 	slider: markerPos = 1.037037037037037
23.9238 	EXP 	slider: markerPos = 1.037037037037037
23.9405 	EXP 	slider: markerPos = 1.037037037037037
23.9423 	DATA 	Mouse:  Left button up, pos=(430,206)
23.9573 	EXP 	slider: markerPos = 1.037037037037037
23.9605 	EXP 	New trial (rep=1, index=2): {'study_words': 'vase'}
23.9773 	EXP 	text: autoDraw = False
23.9773 	EXP 	slider: autoDraw = False
23.9773 	EXP 	text: height = 0.05
23.9773 	EXP 	text: height = 0.05
23.9773 	EXP 	text: height = 0.05
23.9773 	EXP 	text: text = 'vase'
23.9773 	EXP 	slider: markerPos = None
23.9773 	EXP 	slider: markerPos = None
23.9773 	EXP 	text: autoDraw = True
23.9773 	EXP 	slider: autoDraw = True
24.6758 	DATA 	Mouse: Left button down, pos=(430,206)
24.6909 	EXP 	slider: markerPos = 1.037037037037037
24.7076 	EXP 	slider: markerPos = 1.037037037037037
24.7241 	EXP 	slider: markerPos = 1.037037037037037
24.7409 	EXP 	slider: markerPos = 1.037037037037037
24.7576 	EXP 	slider: markerPos = 1.037037037037037
24.7742 	EXP 	slider: markerPos = 1.037037037037037
24.7909 	EXP 	slider: markerPos = 1.037037037037037
24.8076 	EXP 	slider: markerPos = 1.037037037037037
24.8242 	EXP 	slider: markerPos = 1.037037037037037
24.8410 	EXP 	slider: markerPos = 1.037037037037037
24.8575 	EXP 	slider: markerPos = 1.037037037037037
24.8743 	EXP 	slider: markerPos = 1.037037037037037
24.8909 	EXP 	slider: markerPos = 1.037037037037037
24.8927 	DATA 	Mouse:  Left button up, pos=(430,206)
24.9076 	EXP 	slider: markerPos = 1.037037037037037
24.9108 	EXP 	New trial (rep=1, index=3): {'study_words': 'cushion'}
24.9257 	EXP 	text: autoDraw = False
24.9257 	EXP 	slider: autoDraw = False
24.9257 	EXP 	text: height = 0.05
24.9257 	EXP 	text: height = 0.05
24.9257 	EXP 	text: height = 0.05
24.9257 	EXP 	text: text = 'cushion'
24.9257 	EXP 	slider: markerPos = None
24.9257 	EXP 	slider: markerPos = None
24.9257 	EXP 	text: autoDraw = True
24.9257 	EXP 	slider: autoDraw = True
25.5931 	DATA 	Mouse: Left button down, pos=(430,206)
25.6079 	EXP 	slider: markerPos = 1.037037037037037
25.6244 	EXP 	slider: markerPos = 1.037037037037037
25.6412 	EXP 	slider: markerPos = 1.037037037037037
25.6579 	EXP 	slider: markerPos = 1.037037037037037
25.6745 	EXP 	slider: markerPos = 1.037037037037037
25.6913 	EXP 	slider: markerPos = 1.037037037037037
25.7083 	EXP 	slider: markerPos = 1.037037037037037
25.7246 	EXP 	slider: markerPos = 1.037037037037037
25.7413 	EXP 	slider: markerPos = 1.037037037037037
25.7579 	EXP 	slider: markerPos = 1.037037037037037
25.7748 	EXP 	slider: markerPos = 1.037037037037037
25.7913 	EXP 	slider: markerPos = 1.037037037037037
25.8080 	EXP 	slider: markerPos = 1.037037037037037
25.8179 	DATA 	Mouse:  Left button up, pos=(430,206)
25.8247 	EXP 	slider: markerPos = 1.037037037037037
25.8412 	EXP 	slider: markerPos = 1.037037037037037
25.8453 	EXP 	New trial (rep=1, index=4): {'study_words': 'tiger'}
25.8608 	EXP 	text: autoDraw = False
25.8608 	EXP 	slider: autoDraw = False
25.8608 	EXP 	text: height = 0.05
25.8608 	EXP 	text: height = 0.05
25.8608 	EXP 	text: height = 0.05
25.8608 	EXP 	text: text = 'tiger'
25.8608 	EXP 	slider: markerPos = None
25.8608 	EXP 	slider: markerPos = None
25.8608 	EXP 	text: autoDraw = True
25.8608 	EXP 	slider: autoDraw = True
26.3811 	DATA 	Mouse: Left button down, pos=(430,206)
26.3896 	EXP 	slider: markerPos = 1.037037037037037
26.4000 	EXP 	slider: markerPos = 1.037037037037037
26.4108 	EXP 	slider: markerPos = 1.037037037037037
26.4248 	EXP 	slider: markerPos = 1.037037037037037
26.4415 	EXP 	slider: markerPos = 1.037037037037037
26.4586 	EXP 	slider: markerPos = 1.037037037037037
26.4748 	EXP 	slider: markerPos = 1.037037037037037
26.4915 	EXP 	slider: markerPos = 1.037037037037037
26.5083 	EXP 	slider: markerPos = 1.037037037037037
26.5248 	EXP 	slider: markerPos = 1.037037037037037
26.5415 	EXP 	slider: markerPos = 1.037037037037037
26.5582 	EXP 	slider: markerPos = 1.037037037037037
26.5749 	EXP 	slider: markerPos = 1.037037037037037
26.5837 	DATA 	Mouse:  Left button up, pos=(430,206)
26.5918 	EXP 	slider: markerPos = 1.037037037037037
26.6083 	EXP 	slider: markerPos = 1.037037037037037
26.6113 	EXP 	New trial (rep=2, index=0): {'study_words': 'cushion'}
26.6273 	EXP 	text: autoDraw = False
26.6273 	EXP 	slider: autoDraw = False
26.6273 	EXP 	text: height = 0.05
26.6273 	EXP 	text: height = 0.05
26.6273 	EXP 	text: height = 0.05
26.6273 	EXP 	text: text = 'cushion'
26.6273 	EXP 	slider: markerPos = None
26.6273 	EXP 	slider: markerPos = None
26.6273 	EXP 	text: autoDraw = True
26.6273 	EXP 	slider: autoDraw = True
27.3600 	DATA 	Mouse: Left button down, pos=(430,206)
27.3752 	EXP 	slider: markerPos = 1.037037037037037
27.3919 	EXP 	slider: markerPos = 1.037037037037037
27.4085 	EXP 	slider: markerPos = 1.037037037037037
27.4253 	EXP 	slider: markerPos = 1.037037037037037
27.4419 	EXP 	slider: markerPos = 1.037037037037037
27.4585 	EXP 	slider: markerPos = 1.037037037037037
27.4756 	EXP 	slider: markerPos = 1.037037037037037
27.4918 	EXP 	slider: markerPos = 1.037037037037037
27.5085 	EXP 	slider: markerPos = 1.037037037037037
27.5253 	EXP 	slider: markerPos = 1.037037037037037
27.5418 	EXP 	slider: markerPos = 1.037037037037037
27.5586 	EXP 	slider: markerPos = 1.037037037037037
27.5752 	EXP 	slider: markerPos = 1.037037037037037
27.5839 	DATA 	Mouse:  Left button up, pos=(430,206)
27.5920 	EXP 	slider: markerPos = 1.037037037037037
27.6085 	EXP 	slider: markerPos = 1.037037037037037
27.6123 	EXP 	New trial (rep=2, index=1): {'study_words': 'piano'}
27.6281 	EXP 	text: autoDraw = False
27.6281 	EXP 	slider: autoDraw = False
27.6281 	EXP 	text: height = 0.05
27.6281 	EXP 	text: height = 0.05
27.6281 	EXP 	text: height = 0.05
27.6281 	EXP 	text: text = 'piano'
27.6281 	EXP 	slider: markerPos = None
27.6281 	EXP 	slider: markerPos = None
27.6281 	EXP 	text: autoDraw = True
27.6281 	EXP 	slider: autoDraw = True
28.1639 	DATA 	Mouse: Left button down, pos=(430,206)
28.1922 	EXP 	slider: markerPos = 1.037037037037037
28.2088 	EXP 	slider: markerPos = 1.037037037037037
28.2256 	EXP 	slider: markerPos = 1.037037037037037
28.2422 	EXP 	slider: markerPos = 1.037037037037037
28.2588 	EXP 	slider: markerPos = 1.037037037037037
28.2756 	EXP 	slider: markerPos = 1.037037037037037
28.2923 	EXP 	slider: markerPos = 1.037037037037037
28.3089 	EXP 	slider: markerPos = 1.037037037037037
28.3257 	EXP 	slider: markerPos = 1.037037037037037
28.3422 	EXP 	slider: markerPos = 1.037037037037037
28.3589 	EXP 	slider: markerPos = 1.037037037037037
28.3756 	EXP 	slider: markerPos = 1.037037037037037
28.3924 	EXP 	slider: markerPos = 1.037037037037037
28.3942 	DATA 	Mouse:  Left button up, pos=(430,206)
28.4088 	EXP 	slider: markerPos = 1.037037037037037
28.4118 	EXP 	New trial (rep=2, index=2): {'study_words': 'vase'}
28.4291 	EXP 	text: autoDraw = False
28.4291 	EXP 	slider: autoDraw = False
28.4291 	EXP 	text: height = 0.05
28.4291 	EXP 	text: height = 0.05
28.4291 	EXP 	text: height = 0.05
28.4291 	EXP 	text: text = 'vase'
28.4291 	EXP 	slider: markerPos = None
28.4291 	EXP 	slider: markerPos = None
28.4291 	EXP 	text: autoDraw = True
28.4291 	EXP 	slider: autoDraw = True
29.0140 	DATA 	Mouse: Left button down, pos=(430,206)
